Date,AAPL,AMZN,BAC,C,CRM,GOOG,JPM,MS,MSFT,PCLN
2016-02-09,92.278694,482.070007,11.875538,36.836342,57.330002,678.109985,53.730545,22.192799,47.151901,991.289978
2016-02-10,91.579254,490.480011,11.661387,36.73814,58.759998,684.119995,53.080421,21.970192,47.563332,1032.77002
2016-02-11,91.025528,503.820007,10.863195,34.35178,59.240002,683.109985,50.738071,20.992664,47.544201,1055.23999
2016-02-12,91.307251,507.079987,11.632184,36.86581,59.68,682.400024,54.963863,22.347652,48.319218,1058.01001
2016-02-16,93.881607,521.099976,11.924208,38.191559,59.720001,691.0,55.786068,22.957399,49.234718,1110.680054
2016-02-17,95.319359,534.099976,12.225964,39.065578,63.490002,708.400024,56.187618,23.451004,50.516418,1235.560059
2016-02-18,93.512459,525.0,11.914473,38.22102,61.700001,697.349976,55.269802,23.189684,50.294781,1251.949951
2016-02-19,93.298737,534.900024,11.807399,38.289768,62.139999,700.909973,55.279354,23.228395,49.938213,1283.73999
2016-02-22,94.114754,559.5,12.206494,38.810246,63.98,706.460022,55.996403,23.751038,50.738071,1288.420044
2016-02-23,91.987267,552.940002,11.836602,37.533592,62.900002,695.849976,53.654057,22.947718,49.321453,1261.890015
2016-02-24,93.357018,554.039978,11.807399,37.405926,62.52,699.559998,53.673176,22.947718,49.494919,1264.209961
2016-02-25,93.998184,555.150024,11.992347,37.926411,69.419998,705.75,54.504955,23.838142,50.208042,1263.410034
2016-02-26,94.143906,555.22998,12.362239,38.790607,69.720001,705.070007,55.011662,24.351103,49.437096,1254.27002
2016-02-29,93.930183,552.52002,12.187027,38.152279,67.75,697.77002,53.826153,23.905893,49.032349,1265.209961
2016-03-01,97.660561,579.039978,12.839206,40.52882,70.019997,718.809998,56.598717,25.251205,50.670616,1295.920044
2016-03-02,97.874298,580.210022,13.103025,41.461758,70.43,718.849976,57.134117,25.270561,51.027176,1301.369995
2016-03-03,98.602882,577.48999,13.190966,42.060806,70.800003,712.419983,57.325321,25.299597,50.448967,1303.040039
2016-03-04,100.069786,575.140015,13.230051,42.060806,71.059998,710.890015,57.411369,25.289917,50.140583,1297.709961
2016-03-07,98.962318,562.799988,13.22028,41.844753,70.489998,695.159973,57.306206,25.251205,49.176895,1291.430054
2016-03-08,98.146294,560.26001,12.761041,40.312767,69.82,693.969971,56.197182,24.205925,49.774391,1282.77002
2016-03-09,98.233734,559.469971,12.839207,40.410973,71.040001,705.23999,56.522236,23.818785,50.921169,1291.890015
2016-03-10,98.282295,558.929993,12.966232,40.627014,70.699997,712.820007,56.034649,23.8575,50.159859,1293.77002
2016-03-11,99.341187,569.609985,13.474329,42.21793,71.629997,726.820007,56.732567,25.164097,51.142818,1326.869995
2016-03-14,99.593773,573.369995,13.327763,41.903671,72.220001,730.48999,56.522236,25.076992,51.239185,1325.72998
2016-03-15,101.594978,577.02002,13.259365,41.825111,71.699997,728.330017,56.598717,24.612421,51.643936,1332.130005
2016-03-16,102.945305,574.27002,13.005316,41.471581,72.730003,736.090027,56.331024,24.351103,52.376339,1350.98999
2016-03-17,102.780144,559.440002,13.093257,42.080441,72.720001,737.780029,56.168491,25.018921,52.675079,1346.859985
2016-03-18,102.896729,552.080017,13.474329,42.758045,72.650002,737.599976,57.822479,25.435097,51.547573,1344.219971
2016-03-21,102.887009,553.97998,13.523183,42.816975,72.25,742.090027,57.803356,25.106026,51.904137,1350.51001
2016-03-22,103.673882,560.47998,13.445016,42.600922,72.849998,740.75,57.593025,25.009241,52.106506,1319.410034
2016-03-23,103.100731,569.630005,13.308221,41.609058,71.779999,738.059998,57.306206,24.457565,52.010139,1306.109985
2016-03-24,102.653854,582.950012,13.366846,41.186783,72.440002,735.299988,56.866417,24.1285,52.241425,1301.189941
2016-03-28,102.187561,579.869995,13.308221,41.167145,71.949997,733.530029,56.789932,23.925247,51.595753,1287.030029
2016-03-29,104.606491,593.859985,13.112799,40.970734,72.300003,744.77002,56.436192,23.98332,52.723263,1307.890015
2016-03-30,106.432831,598.690002,13.171423,41.127865,74.300003,750.530029,57.086315,24.263996,53.050919,1317.030029
2016-03-31,105.879097,593.640015,13.210509,41.000195,73.830002,744.950012,56.617844,24.205925,53.224377,1288.959961
