Date,AAL,ADM,AES,AGN,ALKS,AMAT,AMD,AMGN,APD,ARNC,AVT,AXP,AXS,BAC,BC,BEN,CA,CAH,CASY,CELG,CL,CMCSA,COLM,CRI,CSCO,CVS,CVX,CXO,DIS,DISH,EGN,ETR,F,FCNCA,FLS,FSLR,FTI,GE,GPC,GPS,GRMN,GWR,GWW,HAIN,HAS,HD,HHC,HOG,HRL,INTC,JLL,JNJ,JWN,KMB,KMI,KSS,LAZ,LEG,LLY,LMT,LNG,LOW,LPX,LUK,LVLT,LYB,M,MAS,MD,MDLZ,MDT,MLM,MMM,MO,MS,MUR,NFX,NKE,NUAN,NWL,NWS,OTEX,PAG,PCLN,PDCO,PEP,PM,QCOM,RPM,RTN,SEE,SJM,SKX,SLB,SNA,SON,STX,SWKS,KHC,HPE,T,TAP,TGT,TRIP,TWTR,UAL,UHS,UNP,VIA,VMC,VRSK,VSAT,WAB,WHR,WPX,WTM,XOM,XRAY,Y
2015-03-12,47.523052,43.386444,10.987801,295.971375,66.470001,22.83099,2.76,145.060242,132.308136,30.398224,43.088028,77.888519,47.476521,15.521433,50.791939,50.563725,29.060534,83.446968,87.403496,118.82,64.808258,27.483025,55.476624,85.833916,25.741753,98.247749,91.954971,106.760002,103.53405,74.730003,61.708351,67.826942,14.068258,248.430664,55.590878,60.610001,32.486191,23.402388,88.2314,37.62648,42.425861,103.879997,218.779541,62.43,58.103497,110.043243,146.130005,56.827858,26.692614,28.518545,159.10408,93.11367,69.758209,97.946297,36.383934,66.580414,44.605537,41.078407,65.169937,185.381027,75.739998,71.807579,16.43,22.865995,54.82,78.050293,56.819733,22.834389,73.660004,33.396297,72.522583,140.313705,154.210846,47.342506,35.241219,41.779964,31.1,46.981075,13.83,36.798729,15.815988,25.911518,47.239117,1186.599976,46.338676,89.085449,69.919434,63.374828,45.359123,100.584007,44.722717,106.281067,22.856667,75.29911,138.788452,41.283051,46.079361,89.851753,,,28.799128,72.272911,72.83847,84.150002,47.07,67.739998,113.550484,108.340813,65.440872,83.711586,71.0,63.650002,93.213776,188.379074,10.7,668.654114,77.04142,50.547462,475.73999
2015-03-13,48.050224,43.070164,10.824346,296.288513,66.389999,23.282425,2.75,145.069641,131.194717,29.891586,42.608105,76.971725,47.448448,15.521433,50.617268,49.992599,28.867411,83.107437,86.169685,117.730003,64.742081,27.353319,54.952534,85.41819,25.468292,98.534019,91.236717,105.489998,102.828827,73.82,61.668392,66.394974,14.09436,248.588974,53.954445,60.599998,32.503925,23.070702,87.99852,37.363045,41.841816,103.279999,217.844757,62.900002,57.190037,108.830032,146.880005,54.913361,26.353951,28.638914,156.734558,92.535378,69.827721,98.038956,36.521172,66.303024,43.840927,42.392982,65.479118,183.823578,75.480003,71.060181,16.27,22.846628,54.41,75.963402,56.972595,22.444204,73.720001,32.928753,72.248573,138.670898,152.58876,46.778152,34.538101,41.995186,31.360001,46.385582,13.87,36.961514,15.767886,25.593122,46.760826,1157.77002,45.716553,87.791649,68.960274,62.707928,44.711933,100.217087,44.267448,104.93885,22.696667,74.815353,137.009766,41.144268,45.420361,89.909798,,,28.477497,71.690285,72.728256,82.519997,46.66,67.57,113.153717,107.766785,63.989742,83.229584,71.230003,62.529999,92.422897,186.594528,10.91,670.938782,76.721268,49.798611,476.670013
2015-03-16,49.026455,43.246906,10.906075,302.284668,66.57,23.599386,2.76,153.317154,131.73851,29.274809,43.193611,77.831207,47.626255,15.560019,51.063652,50.830246,28.876604,84.861626,86.228447,120.839996,65.271645,27.67758,56.020145,87.139122,25.796444,99.612312,92.59243,108.279999,103.72728,73.540001,61.568497,67.595688,14.346665,253.288681,54.509487,60.220001,32.796516,23.44846,89.423698,37.490219,42.486877,104.769997,220.951141,63.18,57.91515,110.422371,147.630005,55.324276,26.544746,28.546324,158.422867,94.260902,69.714767,98.632072,37.161564,66.392502,43.983177,42.719299,66.584656,188.486542,76.220001,72.286674,15.85,23.03064,54.549999,77.369789,57.664967,22.300003,73.300003,33.119587,73.382339,139.218506,155.842331,47.415337,34.899162,42.649822,31.73,46.690582,13.87,37.32539,15.950675,25.817875,47.445438,1158.439941,46.61203,88.843445,69.173424,63.950401,45.096497,103.114838,44.771149,105.657211,22.700001,75.596802,138.673096,41.412582,46.332825,93.644753,,,28.738281,71.957718,73.931503,83.169998,46.43,67.919998,115.256508,109.837051,65.057022,83.721428,71.639999,63.040001,94.469261,187.604858,10.76,683.349487,77.535393,50.192745,485.23999
2015-03-17,52.413982,43.023651,11.069529,304.772339,66.529999,23.253611,2.77,153.354767,131.747101,28.768175,43.299198,77.411018,47.944454,15.521433,50.665775,50.154419,29.014553,84.4561,86.257813,121.029999,64.694763,27.390385,56.748051,88.134956,25.659716,98.305,92.628342,105.839996,103.331184,73.360001,61.318745,67.569008,14.259663,255.435715,54.385078,60.490002,32.042877,23.319468,88.166191,37.499306,42.260235,104.540001,221.394913,63.439999,58.009319,109.550377,147.589996,55.800571,26.368256,28.3241,158.738785,93.169624,69.697388,97.55706,37.353695,66.508835,44.169888,42.588779,66.369171,187.143646,77.379997,71.453041,15.94,22.410807,54.419998,75.001617,57.638,21.918299,72.639999,32.785625,72.484779,139.198959,153.985855,46.987507,34.72813,42.362858,31.57,46.739006,13.89,37.220058,15.835226,26.056667,47.454826,1153.569946,46.084167,87.614792,69.173424,63.78595,45.002705,102.63501,44.616173,104.532402,22.673334,74.86187,138.471176,41.5051,45.344322,94.157578,,,28.599195,70.496407,74.427513,83.400002,46.93,69.089996,115.226753,109.554756,64.710625,83.711586,71.709999,62.900002,94.627449,185.943008,10.62,684.975708,76.913368,50.379955,487.190002
2015-03-18,52.843521,43.879467,11.478165,311.154999,67.419998,23.407288,2.75,156.618027,133.507889,29.252787,43.750336,78.175018,48.056755,15.41532,50.743412,50.735062,29.76866,85.238892,85.748642,122.68,64.619118,27.325529,57.398319,88.637688,25.659716,98.753487,95.797653,107.400002,104.306923,74.800003,62.927139,69.499046,14.320564,256.187653,55.868401,61.43,32.831978,23.623514,88.715767,38.45314,42.469448,104.739998,225.105637,63.259998,57.849236,110.024284,151.889999,56.874557,26.749855,28.601881,162.37207,94.633987,69.940681,99.20665,38.021538,67.063583,44.80114,42.980358,68.898758,188.943527,79.309998,71.405136,15.83,22.643242,55.310001,78.767097,58.096584,22.232143,72.059998,33.415379,73.325668,139.335846,156.086121,46.732639,34.899162,44.201214,33.369999,47.208622,14.31,37.737133,15.960295,26.393789,47.661152,1181.689941,46.894814,88.089508,69.768448,64.160522,45.124634,104.121513,45.303905,106.441757,23.506666,76.331749,140.346054,42.106483,46.72147,93.97374,,,29.198996,70.8116,74.45507,84.309998,47.200001,68.099998,116.337662,110.834541,64.710625,84.370644,71.75,62.810001,94.973442,187.822006,11.46,688.228027,78.733742,51.316025,492.540009
2015-03-19,53.878338,43.246906,11.369196,311.61087,68.059998,23.128744,2.74,159.034927,131.401886,28.547895,43.817524,77.869431,48.150349,15.058394,49.588612,50.12587,29.750259,84.805046,86.071777,125.330002,64.581284,27.214359,57.505074,88.666695,25.759983,98.610359,94.046913,106.199997,103.72728,74.379997,63.176888,69.321167,14.216164,251.646271,54.815723,60.299999,32.104942,23.337894,88.985901,38.852844,41.96386,103.809998,223.830963,63.57,57.538471,109.15229,153.25,57.136047,26.706924,28.46299,162.37207,94.848526,70.557625,98.928619,37.994087,67.654144,44.072086,42.980358,69.535843,188.561172,78.879997,71.443459,16.219999,22.343012,54.669998,77.142952,58.510216,22.283037,72.139999,33.071877,73.372887,135.610168,155.32666,46.66893,34.310066,41.986221,32.470001,47.600777,14.27,37.583931,15.777509,26.150311,47.74556,1176.319946,46.9608,87.586891,70.034874,63.795086,45.105873,104.187363,45.071434,105.865173,23.986666,75.364243,138.817307,41.856682,47.067871,96.344368,,,28.859983,69.866051,74.032547,83.800003,47.93,70.089996,117.765968,110.618118,64.80423,82.826263,71.550003,61.040001,94.093605,183.308685,10.93,680.007324,77.215233,51.178078,486.649994
2015-03-20,54.434788,43.67482,11.659782,314.237305,67.199997,23.167164,2.8,159.965942,131.807526,28.569925,44.87336,78.977188,48.009964,15.280269,49.734177,50.782658,30.256063,86.059395,87.109726,128.5,65.782318,27.538609,57.825356,90.774345,25.924061,99.106544,96.093925,108.18,104.751305,73.410004,63.776287,70.308426,14.337965,261.164398,55.121956,60.259998,32.61919,23.402388,89.358498,39.207127,43.140663,103.580002,222.971741,64.440002,57.519638,111.360725,153.710007,57.845806,27.093288,28.990767,167.407333,95.510757,71.530846,100.531868,38.533852,67.680984,45.023418,43.278694,71.315918,190.034698,79.709999,72.085472,16.450001,22.323643,55.400002,77.605705,59.328472,22.698669,72.459999,33.148216,73.71302,135.434174,156.104874,46.805462,34.680626,42.766392,33.290001,49.372738,14.18,38.033981,15.912195,26.492117,47.445438,1179.170044,47.450954,88.741051,70.558838,63.986916,45.406017,105.749146,45.25547,107.481514,23.803333,76.629448,138.1539,41.967709,47.743767,98.744026,,,28.886053,71.222313,74.684685,86.349998,48.439999,69.449997,117.795715,110.52401,65.637474,82.678719,71.5,61.040001,95.467751,186.906143,11.09,679.159424,77.334145,51.040131,493.119995
2015-03-23,53.107113,43.842262,11.696106,312.165894,65.220001,23.023092,2.84,156.618027,131.099762,28.636007,45.228508,78.499695,48.243935,15.164508,50.481403,51.115818,30.394009,85.182304,86.796387,122.940002,66.359184,27.385748,58.116528,90.445633,25.896713,99.774506,95.097351,105.730003,104.548439,73.129997,63.286774,69.810341,14.416268,258.433594,54.901855,60.580002,32.601456,23.466881,89.041794,39.470562,43.062206,101.629997,220.535721,64.980003,57.802155,110.014816,152.630005,57.659031,27.179148,28.888914,166.508865,96.051735,71.244095,101.004486,38.561306,67.64518,44.916721,43.166821,71.540779,189.241959,78.160004,72.219604,16.4,22.517338,55.279999,78.376953,59.022739,22.579918,73.120003,33.682552,74.327133,136.529373,155.767319,46.987507,34.500103,42.165565,32.650002,49.120987,14.17,37.785015,15.979535,26.440617,47.586121,1181.180054,47.168171,89.215752,70.922958,64.014336,45.312229,105.70211,44.974571,107.179024,24.18,76.28524,137.692398,41.902943,47.186146,98.463432,,,28.929522,70.42955,74.611221,86.510002,48.459999,67.610001,120.344872,106.129402,66.433243,82.934479,71.110001,60.110001,95.121742,186.160217,10.93,680.536194,78.1483,51.158363,490.48999
2015-03-24,52.648281,43.684128,11.52357,306.377899,66.279999,22.955853,2.79,156.119598,131.350067,28.834255,44.671791,77.707069,47.785358,15.058394,50.481403,50.249607,30.246868,84.361801,87.168472,122.150002,65.545891,26.667749,58.029179,90.020233,25.522984,99.707726,93.553101,106.239998,103.476097,72.199997,63.516552,68.74305,14.407567,256.296509,54.892277,62.52,32.973839,23.282614,88.091667,39.243465,42.774548,101.769997,221.140015,63.459999,57.905739,110.090637,151.710007,56.893227,26.926344,28.509285,163.665421,95.100342,70.931267,100.5504,37.710487,67.117279,45.147884,43.14817,70.79126,189.596344,77.010002,72.449577,16.940001,22.323643,54.990002,78.068451,58.743999,22.724117,72.75,33.405834,74.374374,137.575714,155.945465,46.523281,34.43359,41.206039,32.939999,48.728828,14.17,37.698833,15.931435,26.187771,47.82996,1169.719971,46.659164,89.22506,69.726822,63.009415,44.99332,104.893005,44.635536,106.451218,24.23,76.145683,137.269363,42.106483,46.746819,98.173134,,,28.746975,69.760994,75.318474,85.379997,51.470001,67.629997,119.02565,105.87532,64.869789,83.750931,70.639999,59.189999,94.933907,187.198822,11.26,685.384705,77.315842,51.02042,489.76001
2015-03-25,50.773914,43.451553,11.351034,297.953552,62.459999,21.736023,2.63,151.050735,130.038147,28.569925,42.713684,76.503784,48.009964,14.865461,50.05442,49.212063,29.318029,83.946823,85.415718,116.989998,65.14872,26.185999,57.184795,88.608673,25.030754,98.028275,94.872894,108.449997,101.437683,70.760002,64.575493,68.43174,14.07696,250.844833,54.988281,60.09,33.34623,22.950924,86.489487,38.607567,41.859253,100.18,221.725403,63.830002,57.142952,107.749496,150.0,56.286198,27.026508,27.675949,160.199997,93.58934,69.401947,99.586594,37.628147,66.830933,46.143669,42.523518,69.667007,185.604874,76.620003,71.156013,16.65,21.9653,53.509998,77.487747,58.195499,22.164284,72.089996,34.169182,73.316193,136.861832,152.55127,45.649437,33.682964,42.210407,33.77,47.925148,14.06,37.421143,15.62358,25.377743,46.695168,1152.699951,45.98991,88.666603,68.980354,61.401512,44.496204,102.277496,43.68626,108.360565,23.496666,77.485336,136.115585,42.310036,45.29364,92.473953,,,28.355797,68.76767,74.969437,84.18,49.5,65.559998,117.022072,104.284973,63.680794,82.570503,69.760002,58.080002,94.182564,183.261505,11.21,679.488647,77.626877,50.015957,483.049988
2015-03-26,50.051506,43.070164,11.31471,298.63739,62.939999,21.515112,2.65,150.984909,130.469681,28.371677,41.725033,74.947174,48.150349,14.87511,49.394531,49.259655,29.272049,84.06942,85.38633,117.660004,65.006844,25.898802,57.388618,88.250961,24.693487,97.322144,94.495811,111.769997,101.669533,70.330002,65.224846,68.058197,13.929055,252.507065,54.479477,59.619999,33.505817,22.849573,86.005119,38.516735,41.379826,98.370003,221.253311,63.200001,57.029942,106.507835,150.970001,56.015369,27.026508,27.851879,161.068832,93.402802,68.767632,98.530121,37.765373,67.099373,47.263916,41.9175,68.805077,187.041061,78.699997,69.814522,16.43,21.548853,53.650002,79.719826,56.882679,21.926781,71.980003,33.472637,72.666473,138.974045,152.448151,45.512894,33.844494,42.461498,34.240002,48.08976,14.0,37.32539,15.41193,25.190454,46.545116,1140.359985,45.622295,89.010986,68.656578,61.355839,44.505592,102.315125,43.637825,108.209335,23.256666,77.364388,136.721283,41.884438,45.22604,90.025894,,,28.529655,68.94915,73.885597,83.620003,49.919998,64.970001,116.387253,101.791245,63.203331,82.639374,69.839996,58.330002,93.154465,185.112152,11.02,682.491516,77.132912,49.848221,481.920013
2015-03-27,51.408463,43.219002,11.33287,300.857452,63.330002,21.928122,2.72,152.903366,131.842072,27.975176,41.964996,74.460114,48.263287,14.768997,49.685661,48.763245,29.695086,84.965385,87.002022,118.68,65.016312,25.912697,59.125896,88.676369,24.729946,97.8088,93.624931,112.839996,101.901398,70.629997,64.985077,68.200485,13.902954,251.171356,54.72908,59.610001,33.204365,22.904861,86.564018,38.916428,41.545437,96.639999,221.508255,63.790001,57.472549,107.920113,153.830002,55.529732,27.312704,29.629656,163.30011,93.58934,69.280296,98.576469,37.756226,67.385696,46.997192,42.290424,68.936241,188.598465,78.029999,70.590675,16.43,21.471373,53.950001,78.540268,57.233364,22.232143,72.110001,34.066761,73.39682,138.592636,153.301376,45.82238,34.044029,42.022091,34.279999,48.356037,14.04,37.401989,15.344586,24.862698,47.351662,1135.189941,45.933353,89.30883,69.061302,61.237068,44.83387,103.425308,43.850933,109.655525,23.896667,77.503929,138.509644,41.921444,44.575489,95.628349,,,28.468807,69.9711,74.91433,83.790001,50.009998,67.75,117.14109,102.045334,63.896122,82.796761,70.480003,59.200001,93.470802,187.425461,10.7,682.391724,76.455986,50.114639,483.529999
2015-03-30,52.365173,44.112034,11.568974,302.046814,62.52,21.870495,2.7,154.520889,133.513687,28.547895,43.040035,74.536522,48.573872,14.971576,50.384357,49.421947,30.081331,85.96228,88.392479,120.019997,65.526985,26.459557,59.698521,88.792374,25.203943,99.077911,95.977211,114.989998,102.519684,70.779999,66.16391,68.760826,14.05956,256.395477,55.141876,60.689999,33.284164,23.144411,87.430305,39.179871,41.955143,97.190002,224.236954,64.279999,58.922783,108.649925,155.259995,56.734467,27.360407,29.12966,166.963043,94.717941,69.532288,99.846077,38.488113,68.557869,47.175007,42.8778,69.207939,191.079178,78.900002,71.673431,16.620001,21.636017,54.470001,79.638161,57.943718,22.43572,72.610001,34.977123,74.383301,139.678101,155.692307,45.995331,34.500103,42.748463,35.18,48.845016,14.16,37.794594,15.431171,24.806511,48.289513,1149.829956,46.282116,89.839378,69.124245,62.927185,45.265324,105.062927,44.480553,110.714165,23.809999,78.592392,140.730637,42.652363,44.845848,96.886223,,,28.660048,71.375107,75.447075,83.610001,49.889999,68.190002,118.995903,103.59803,64.074013,83.996857,71.160004,59.650002,95.309578,189.82373,10.65,680.296692,78.331238,50.598114,490.0
2015-03-31,51.525612,44.09343,11.668862,294.970337,60.970001,21.668791,2.68,150.32663,131.32608,28.459784,42.713684,74.852722,48.545639,14.84617,49.928257,48.992359,29.989367,85.460518,88.226013,115.279999,65.574249,26.394121,59.106491,89.401474,25.286613,98.486298,94.253395,115.919998,101.331413,70.059998,65.934128,68.920929,14.042157,256.939606,54.229885,59.790001,32.814243,22.858789,86.806213,39.361557,41.423401,96.440002,222.650742,64.050003,59.553738,107.683159,155.020004,56.725128,27.117138,28.953733,168.236649,93.831856,69.792984,99.262238,38.47897,70.016357,46.757137,42.971035,68.064934,189.279266,77.400002,71.280571,16.51,21.587591,53.84,79.66539,58.366341,22.647772,72.510002,34.584232,73.975441,136.705399,154.660919,45.531097,33.911003,41.788933,35.09,48.573898,14.35,37.411564,15.267623,24.764368,48.289513,1164.150024,45.98991,89.001678,67.748245,63.347424,45.012081,103.415848,44.131836,109.390854,23.969999,77.624863,141.394058,42.060226,43.958736,95.105835,,,28.381878,71.107681,75.382774,83.169998,50.080002,67.25,116.75425,101.922989,64.336136,82.924637,71.400002,59.610001,93.925545,190.78685,10.93,682.910583,77.754951,50.213303,487.0
2015-04-01,49.241226,44.121342,11.650701,293.790924,60.939999,21.505507,2.69,147.740448,130.293045,28.636007,42.060982,75.628838,48.460934,14.865461,49.598312,49.030544,29.547945,84.116173,87.902878,114.57,65.337837,26.669886,58.883259,89.188774,25.029428,97.579788,94.082809,118.129997,101.862755,69.730003,65.904167,69.098808,13.842054,256.256927,54.402687,60.830002,32.769913,22.886427,85.464844,38.643906,41.031136,96.790001,218.940048,62.939999,60.071667,107.228195,153.710007,56.295528,27.236387,28.527807,168.937653,92.479408,69.123894,99.021286,38.350887,69.935814,47.006081,42.532841,67.01561,185.362366,77.660004,71.280571,16.17,21.597271,53.919998,80.41848,58.851894,22.113386,71.480003,34.785473,72.220665,135.043045,152.382523,45.785969,34.177048,42.721561,36.09,48.196274,14.24,38.282944,15.325346,25.256004,47.689289,1149.599976,45.405499,88.508354,68.413765,63.429649,44.97456,101.844498,43.870304,109.154549,24.306667,78.406342,141.557495,42.217514,43.755966,93.702797,,,28.590502,71.164986,75.401138,82.339996,50.470001,64.010002,112.042816,101.010193,63.437378,82.84594,71.529999,60.080002,93.124779,190.154236,11.19,680.386536,77.260979,49.591682,489.429993
2015-04-02,48.011177,44.046913,11.659782,295.713654,60.099998,21.390251,2.69,146.593124,131.117722,28.944399,42.003395,76.366638,48.319752,14.990869,49.821507,49.250114,29.364017,84.82621,88.147675,114.309998,65.564812,27.0812,58.553272,88.94706,24.919209,98.009193,94.522743,119.349998,102.403748,70.959999,67.422638,69.081009,13.946456,255.979889,54.316288,61.189999,32.938374,22.978567,86.377708,38.625736,40.525551,97.339996,217.561508,63.860001,59.751488,108.564629,156.190002,57.014641,27.389025,28.527807,168.769821,92.936447,69.480148,99.178825,38.167915,70.750053,47.486195,42.82185,66.743912,185.325089,79.779999,71.711754,16.290001,21.771605,54.23,79.82872,61.009953,22.579918,71.879997,35.101704,72.913078,134.319412,152.645065,46.5961,34.262562,43.394127,36.279999,48.249527,14.16,38.503178,15.383068,25.078081,49.396152,1160.439941,45.678848,89.066841,69.483994,62.095825,44.796352,102.668037,43.676571,109.655525,24.35,78.508659,142.10556,42.171253,44.31358,93.383507,,,28.799128,72.015022,75.933891,82.510002,50.419998,61.880001,115.742538,100.812569,63.605904,82.934479,72.269997,59.990002,93.213776,189.200592,11.74,676.784973,77.114609,49.562077,487.940002
2015-04-06,46.937313,44.958553,12.104742,295.188416,60.09,21.284592,2.7,146.028885,132.029236,29.429001,42.704086,76.299568,48.310345,14.961928,50.161156,49.231014,29.78705,85.138634,88.568733,112.970001,66.151131,27.207399,58.562977,89.237122,25.001873,98.696236,95.995171,121.160004,102.046303,71.150002,68.80127,70.628609,13.920355,254.475998,55.804268,61.509998,33.904804,23.199694,86.880722,39.210285,40.717319,96.919998,222.027542,64.449997,60.41069,108.953239,159.119995,57.537621,27.579824,28.740768,167.792358,92.488747,69.766899,99.586594,38.396629,70.51741,47.708462,42.709976,66.809494,187.013077,79.25,71.922562,16.15,22.197741,54.060001,82.523544,61.261726,22.791975,72.599998,35.456268,73.377869,136.2556,155.157867,46.869175,34.120037,44.900681,37.73,48.283417,14.21,38.8862,15.479273,25.157677,50.08078,1185.01001,45.499748,89.802155,70.329391,61.903984,44.740074,103.32119,44.131836,110.818161,24.406666,79.922729,144.095795,42.633865,44.55859,92.377182,,,28.972986,72.740921,76.549286,83.400002,50.84,60.119999,117.151009,100.106812,64.523376,83.091858,72.059998,60.34,94.340759,189.804871,12.28,685.035583,77.873848,50.08503,490.320007
2015-04-07,46.371098,44.800411,11.932205,292.928711,60.720001,21.121305,2.7,147.909744,131.239288,29.583197,42.108974,75.05394,48.037403,14.913694,50.170868,49.164188,29.676693,85.148094,87.3937,112.720001,65.924164,27.258812,58.524162,88.86972,25.158022,98.409973,97.449638,121.0,101.853096,70.599998,68.022049,69.472359,13.833351,254.614502,54.930687,61.27,33.754078,23.052271,86.927299,38.662277,39.993809,97.019997,219.865356,64.290001,59.902161,108.337158,155.179993,57.341507,27.660915,28.944469,165.057541,93.365509,69.393265,99.12323,38.414928,70.114777,47.192787,42.607418,67.174881,186.658676,78.489998,71.012268,16.09,22.129946,54.049999,83.322006,61.099869,22.300003,72.110001,35.456268,73.207115,132.803726,155.842331,47.060333,34.148537,45.21455,37.009998,48.225319,14.31,38.397846,15.344586,25.920885,49.883835,1184.97998,45.669426,89.55085,69.91568,61.501999,45.255947,102.933075,43.802494,109.523201,24.120001,80.257645,142.634384,42.374802,45.411922,93.644753,,,28.825205,74.727531,75.878769,82.830002,52.869999,59.57,116.962555,101.480705,63.22205,81.872101,71.720001,60.459999,93.589439,186.698395,12.46,678.401184,78.44101,49.95676,483.01001
2015-04-08,47.581635,44.958553,11.914045,292.15564,63.200001,21.495901,2.71,150.777985,131.056961,30.111864,42.761669,75.398872,48.009171,15.058394,50.67548,49.450581,29.704281,85.384781,87.344734,115.150002,66.103859,27.66078,59.378235,90.8517,25.304983,98.219116,95.761749,119.75,102.751541,71.18,66.373695,69.338959,13.902954,254.594711,54.220287,60.650002,33.771809,23.043062,86.489487,38.735344,40.386074,96.599998,221.234421,65.209999,60.307091,109.559853,154.759995,58.210033,27.775393,28.990767,166.08432,93.421455,69.949379,99.308578,38.469814,69.568954,48.117443,42.859154,67.596497,187.274185,78.970001,71.683006,16.209999,22.168682,54.220001,82.804817,62.763378,22.412762,73.029999,35.829994,72.457771,133.175308,155.89859,46.987507,34.452591,43.968056,36.099998,48.820812,14.24,38.35955,15.286864,25.920885,49.583729,1192.25,45.53685,89.383293,69.466003,61.447201,44.44931,103.160271,44.780834,109.220718,24.563334,80.118103,142.749725,42.902172,45.040169,94.312393,,,28.78994,75.138229,76.365593,83.050003,52.299999,60.549999,118.013947,101.753593,64.298691,81.842575,72.400002,60.639999,93.826698,185.197113,12.31,689.125854,76.895058,50.08503,484.700012
2015-04-09,46.703018,44.558548,11.85048,289.667969,62.560001,21.620764,2.72,151.868912,131.994522,29.098591,43.049633,75.849228,48.630341,15.15486,50.64637,49.775166,28.913393,85.100769,86.933456,115.580002,66.160591,27.852415,59.475292,90.078255,25.378464,97.684753,96.02211,122.199997,103.147621,71.610001,67.942131,68.494003,13.876853,253.575623,54.105083,61.18,34.844631,23.706438,86.54538,39.027611,40.61272,96.879997,221.744308,65.129997,60.46719,108.593063,154.5,58.452847,27.679989,28.925955,165.590683,94.512749,69.523598,99.401253,38.735126,69.497375,49.299927,42.514187,67.793236,187.861725,79.029999,71.146416,16.08,22.275219,53.630001,82.333,61.144833,22.404249,73.160004,35.820415,73.159698,133.977127,156.386139,47.205975,34.813652,44.488178,37.099998,48.762722,14.23,38.292522,15.123318,25.995802,49.583729,1186.0,45.669422,89.681152,70.023598,62.863224,44.647373,104.135277,45.168301,109.778404,24.33,82.285721,141.942108,42.624611,46.206097,96.605621,,,28.825205,74.421906,76.503357,83.18,52.169998,61.16,117.736198,103.31572,65.197464,81.43927,72.870003,61.119999,93.757492,185.216003,12.76,685.43457,77.434784,50.686924,483.589996
2015-04-10,46.595634,44.614365,11.986691,292.165558,63.52,21.611162,2.76,153.646286,131.881668,28.966423,43.222404,76.26123,49.242107,15.164508,50.714302,49.383755,29.014553,85.697189,88.049759,117.07,65.829613,27.95524,59.320007,90.706673,25.755058,97.84697,95.986183,120.910004,103.321526,71.830002,67.442627,69.454582,13.946456,253.714142,53.548298,61.299999,34.463383,26.267799,86.880722,37.575382,40.67374,96.849998,221.612106,65.949997,60.476612,109.228104,154.289993,58.378124,27.646601,29.564844,165.56105,95.193642,69.723457,99.030556,39.274891,70.150566,49.397728,42.20652,69.254784,186.89183,78.860001,71.769257,16.139999,22.343012,53.68,82.940926,62.187893,22.62565,73.360001,35.839581,73.91851,135.473282,156.648697,47.797646,34.43359,44.281925,37.189999,48.399612,14.22,38.340397,15.132937,26.220547,49.358643,1189.5,45.764114,89.541534,70.059578,63.182987,44.713379,104.087921,44.84864,110.354988,24.156666,82.899727,142.643982,42.670864,46.958035,96.412102,,,28.895748,74.402802,76.760559,82.93,51.939999,61.049999,117.478325,104.849609,65.057022,81.980309,72.860001,62.240002,94.706528,184.753342,12.93,679.408813,78.267212,51.012535,485.880005
2015-04-13,46.654205,44.539951,11.777834,291.442047,64.57,21.447878,2.78,152.809326,130.718399,29.274809,42.464119,75.954628,49.693867,15.241682,50.656075,49.555595,28.563929,84.845154,87.853928,116.440002,65.545891,27.473814,59.232658,90.580978,25.699942,97.465271,95.618095,119.440002,102.896446,70.449997,66.703362,68.734138,13.807252,252.596085,53.423496,61.41,33.86047,25.457008,86.470871,37.511448,40.795776,95.959999,221.84816,65.440002,60.156425,108.469856,152.919998,58.312759,27.369947,29.379656,165.097015,93.785233,69.558365,99.151031,39.320629,69.551071,49.042095,41.852238,68.88002,183.767654,77.779999,70.724815,16.290001,22.362383,53.0,82.659637,62.178902,22.523464,73.300003,35.695839,74.060791,134.945236,155.495422,47.12405,34.490601,43.887348,36.560001,48.060711,14.22,37.938213,15.334965,26.435928,49.105423,1199.75,45.669422,88.9179,69.600906,62.790154,45.392429,102.828949,44.59679,110.496773,23.836666,81.885689,141.586349,42.254528,46.814407,95.386444,,,28.992744,73.189819,76.200249,83.519997,51.619999,61.009998,117.428719,102.073555,65.347237,81.675346,72.540001,62.75,94.370422,183.119843,12.87,677.363647,78.065964,50.657322,484.429993
